orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
1264,I think a lot of UKIP supporters would be outraged if one of the consequences of leaving the EU was to price them out of buying virtually any of today's niceties.,"On Saturday, the leaders of Britain's three main political parties issued a joint statement backing a UN appeal to raise Â£4bn to help Syrian refugees.",2,No Relation,C,0,0,1,
3896,The International Criminal Court should be recognised,The deterrent effect of the Court ensures widespread and equal adherence to international law,1,Support,C,0,1,0,
1059,"If UKIP have a good general election and manage to take a few seats then that can only benefit Labour, because all of the seats that UKIP can possibly, conceivably win - well they are all Tory seats.","I think the reality for women in the City is that if they have children, it has a very detrimental effect on their future pay prospects.",2,No Relation,C,0,0,1,
1386,It's a protest vote because (most) people know that UKIP will never net in power.,"He was expelled from the Conservatives, with Mr Cameron saying politics was a team game and, in the end, you're either in the team or not.",2,No Relation,C,0,0,1,
661,"The UKIP mainstay vote is in normal working people because they never voted for 4 million immigrants, they never voted for Multiculturalism.","Lord Hanningfield, the former leader of the authority, was forced to resign from the council in July and was jailed for nine months for fiddling his parliamentary expenses.",2,No Relation,C,0,0,1,
2992,if god knew how it would turn out when he created the world the whole thing would be kind of pointless,so god is not omniscient,1,Support,C,0,1,0,
3151,i really feel sorry for you,the history of the bible including its compilation by the early church is quite well known,1,Support,C,0,0,1,
1364,"I and many others will be voting UKIP not because of a handful of people that have said stupid things, it will be because I identify and agree with their overarching principles.","Asked if this meant he was calling UKIP racist, he replied of course it is racist, of course, who doubts that?",0,Attack,C,1,0,0,
1288,The only reason we are even having a sensible debate about Europe are UKIP.,"The whole political scene is changing; it's changing because of the strength of UKIP, and I'm pleased about that.",1,Support,C,0,1,0,
3725,ten hour tennis marathon,maybe in fancy dress,1,Support,C,0,0,1,
3379, being an atheist in a catholic school i can tell you that catholicism or christianity does not dispel the idea of evolution, you have to consider the alternative explanations for our existence and the evidence for and against each  oh by the way  year long consensus doesnt count as evidence      i dont think theres any need to go too deeply into the evidence for evolution by natural selection but as most people will know there is some although controversially scarce evidence in the fossil records for common ancestry as well as similarities of existing species physiological and genetic makeup,1,Support,C,0,1,0,
1657,"The only people who should be voting for UKIP are Conservatives who believe that the Conservative Party isn't defending the rich enough, or that the Conservative Party isn't denying global warming enough.","UKIP's local election manifesto, concentrates on its flagship policy of ending open door immigration and putting pressure on the government not to lift restrictions on workers from Bulgaria and Romania on 1 January, which proved a successful formula in Eastleigh.",2,No Relation,C,0,1,0,
3504,i believe you just get angry when soemone does not agree with you  percent,i am not angry in fact im laughing at you right now,0,Attack,C,1,0,0,
3148,you skewed whatever argument you were wishing to present by quoting from the cathoic catechism,any sincere new testament bible studdent knows that there is only one one reliable and true book the bible,0,Attack,C,0,1,0,
1562,UKIP is a vessel through which a protest is being delivered. ,"Well, that's poppycock but I don't think Nick Clegg, who is a charming young man, has ever purported to know anything at all about economics.",2,No Relation,C,0,0,1,
3138,it is only the closest science can come to explaining the origin of human existence and how things developed over timeyes,so would you say that the those in the bible lied about jesus doing miracles and god showing himself through signs or etc,1,Support,C,1,0,0,
3229,no evolution has yet to proven,evolution has not ceased in any animal,0,Attack,C,1,0,0,
2441,ufcarazy although it is clear that id has led to some successful predictionsreally  what predictions has id made  and along those lines how exactly would id be falsifiable  without valid answers to these two questions it does not even begin to qualify as   science  , features that appear vestigial and functionless actually serve a function eg,0,Attack,C,1,0,0,
3113,since when speaking to one of the other posters did chance become a word to bias any argument against   evolution    doesnt make sense unless the poster is reading into something that probably isnt inferred and possibly feels an affront to his or her sensibilities,just curious but what does the types of rock have to with ex nihilo,0,Attack,C,0,0,1,
