orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
2029,UKIP do have more than Nigel Farage able to deal with media interviews.,He held positions in the governments of Margaret Thatcher and John Major before becoming treasurer in 2003.,2,No Relation,C,0,0,1,
2662,discovery institute writes ,the informational signaturesonly conscious beings produce signatures,0,Attack,C,0,1,0,
2422,intelligent design is a dishonest way for   creationism   to try to appear scientific,satan is sure behind all of these things,1,Support,C,0,0,1,
2978,then why does this argument always seem to come from the creationists  aig was not founded and is not funded by the scientific community,this thread has been kept going by three people who have voted no to the question of a six day creation,1,Support,C,0,0,1,
1474,"UKIP is certainly NOT racist or xenophobic - if you, as I'm you have done, read our policies on the website there is no suggestion of this at all, it is more a rumour and conspiracy of the lefties. ","Immigration has also been an issue and UKIP, which rejects charges of being racist, sees the EU question being at the heart of it.",1,Support,C,0,1,0,
3772,yes i never thought of that but that is a brilliant question and so true when you are part of a big family you should have a say in things that affect you ,for a successful economic union cultural union should be followed,1,Support,C,0,0,1,
3920,We should negotiate with terrorists,Even if negotiation with one group is successful others will take their place,0,Attack,C,1,0,0,
3519,the medical establishment has convinced people that we are what we are because what our genes say we are,which is why the medical establishment endorses smoking drinking heavily and a fatty diet with no excercise because they believe we are predestined by our genes right why do you persist with these blatant lies,0,Attack,C,1,0,0,
2251,"If UKIP don't like being smeared, then they need to stop smearing, stigmatising, and fear mongering about others.",UKIP leader Nigel Farage said any members proven to have extreme right wing views would be expelled.,0,Attack,C,0,0,1,
1569,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.",But the peer said the choice for British voters at a general election was between David Cameron and Ed Miliband as prime minister.,0,Attack,C,1,0,0,
1958,UKIP is the only party that has understood the damage immigration does to the UK and its policies aim at repairing this.,The Bulgarian President Rosen Plevneliev has warned that Britain's immigration policy could harm its image as a great global power that pioneered integration.,0,Attack,C,1,0,0,
3572,concepts do not come from somewhere they are not physical entities and do not have physical properties such as locations beginnings or ends they do not require a creator physical the universe or imaginary god,this is my thinking exactly,1,Support,C,0,1,0,
1088,"The People's Army is on the march and UKIP will get Britain back from the Liblabcon, Establishment and MSM political abusers of our country.","Former TV Apprentice Katie Hopkins, from the new I Want a Referendum Party, claimed UKIP talked a lot, but did not deliver, and said her group was looking for cross-party support.",0,Attack,C,1,0,0,
784,"The sooner we are out of the EU, the sooner we can start making this country great again.",He said it was time for a proper debate about the difference between a refugee - who fears for his or her life - or somebody moving simply for economic benefit.,2,No Relation,C,0,0,1,
2623,im aware of that id christians give themselves a huge fudge factor by claiming that the fall of man somehow fouled up nonhuman nature,joe gbtw christianity does not maintain that god created everything as it is today,1,Support,C,1,0,0,
2224,"Despite you best efforts at pretending otherwise, UKIP are still widely disliked and untrusted by the majority of the population.","Mr Cameron once described UKIP as a party of fruitcakes, loonies and closet racists.",1,Support,C,0,1,0,
1831,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.",I believe that what UKIP is doing is vital for this country.,0,Attack,C,1,0,0,
2972,yes it is,which one is it,0,Attack,C,0,0,1,
952,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,The party currently has 19 councillors in local authorities in England - not including town and parish councils.,2,No Relation,C,0,0,1,
1312,"I don't see UKIP as being far right, they're just further right than the rest who have congregated arund the middle ground.",The UKIP MEP reckoned a number of Conservatives who want a referendum on the EU in the current Parliament need to grow a backbone and do something about it.,2,No Relation,C,0,0,1,
