orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
175,Hopefully we will see our first UKIP MP before the general elections next year.,He said UKIP was the real party of law and order and he vowed to continue campaigning for them.,1,Support,A,0,,,
2279,high vehicle cost,that is only a short term problem these vehicles will get cheaper in time,0,Attack,A,1,,,
759,"UKIP will lead the UK to independence from the oppressive EU, which is the only chance Britain has at restoring its former glory.","UKIP defied the odds again at last year's European elections, beating Labour into third place, much to the dismay of those, on the left and right, who had written the party off as a busted flush.",1,Support,A,0,,,
2379,yes marihuana does much less harm if at all to the human body than cigarettes ,indeed it is hypocritical to criminalise marihuana while alcohol etc are perfectly acceptable,1,Support,A,0,,,
1397, i have been a christian most of my life and the ten years i lived outside the community was hell on earth,poblic schools are not to promote   religion  ,1,Support,A,0,,,
1292,caseyeven the widelytouted theistic evolutionary biologist kenneth miller has claimed in five editions of his popular high school biology textbooks that the implication of evolution is that it works without either plan or purpose and is random and undirected,pandasthumb also explored these accusations    httpwww,1,Support,A,0,,,
442,UKIP's proposals on membership in the EU and migrants are at best purely demagogic: they do not take into account facts and more general issues.,UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,0,Attack,A,1,,,
222,"On voting day, this week the vast majority of the British public will not vote for UKIP.","At the 2010 general election,  support dwindled to 3.1% and UKIP did not win a Westminster seat.",1,Support,A,0,,,
1900, theres no rational reason to accept creationism its simply empty claims with no evidence it has no predictive powers it cannot explain what we see in nature and it introduces a level of complexity with no explanation requiring mindless faith, the prospect of creationism is pretty absurd,1,Support,A,0,,,
1829,although i firmly believe in evolution it is only a theory and even though theories have evidence and are backed up with facts they are not  true and can probably never really be proven like the big bang theory,why is it more reasonable to conclude common descent rather than common design from the similarity we see among species,1,Support,A,1,,,
1504,   httpwww,i am not welcome at ucd a site which takes pride in ignorance over arguments,0,Attack,A,0,,,
2650,i turned this movie off halfway through because i was bored out of my skull then i come here and its got a high rating granted its got a good storyline good acting nice cinematography but somehow still managed to bore me to tears,oh no i have seen the whole movie multiple times definitely a film i will not get tired of any time soon,0,Attack,A,1,,,
2012, i dont attempt to defend either intelligent design or creationism, b tr  tr valigntop ,1,Support,A,0,,,
649,"Arguably, UKIP & co. aspire to destroy the culture created in Europe after WWII, which has been based on openness, free travel, migration and cross-geographic access to goods and labour markets.","I was delighted to cast my vote for [UKIP leader] Nigel Farage's team in Sussex, where I live, said Lynam.",0,Attack,A,1,,,
377,"UKIP are just another bunch of freeloaders, using peoples fears and prejudice to gain votes so that they can get their snouts into the trough.","I think UKIP is a party that is really on the up, now that we have got the positive bit between our teeth, we are really going to go places.",0,Attack,A,1,,,
1667,does the bible state that the world was created in six days,what do you think,0,Attack,A,0,,,
1201,island referenced a  article however science does proceed and indeedabstract we apply the recently defined multipole vector framework to the frequencyspecific firstyear wmap sky maps estimating the lowl multipole coefficients from the highlatitude sky by means of a power equalization filter,   httpwww,1,Support,A,0,,,
