orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,correct
280,"Much of UKIP's meteoric rise has to do with political correctness, and the fact that ordinary people are sick of it.","At the time, he was criticised by the Conservatives and others for cheap populism and pledging something that was undeliverable, because of free movement of labour within the European Union.",2,No Relation,A,1,,,0
2457,i was going to post a long reply discussing each quote in detail but i decided this was so much simpler,in fact the history of life shows a pattern of explosions where new fossil forms come into existence without any clear evolutionary precursors concurring with design theory that predicts that species might appear abruptly,1,Support,A,0,,,1
3604,aikido judo and karate wado ryu would constitute a good combination,some of these martial arts videos are remarkable,1,Support,A,0,,,1
3466,and do you not get a kick out of sp calling herself a rational christian as she blasphemes god and attempts to disprove him in every post,actually he does not believe in a liar god like you so really its you who is the blasphemer and he is a christian you are a biblist,0,Attack,A,1,,,1
221,UKIP are not rabid racist and not another incarnation of the BNP.,"Because what we have done, we have thrown clothes off and they have picked them up and put them on.",2,No Relation,A,1,,,0
3803,I prefer trade to aid,Trade requires infrastructure,0,Attack,A,0,,,0
35,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,"In an interview with the Guardian, Mr Farage defended UKIP as a party where we've got some eccentrics, but we are addressing the people's real worries.",0,Attack,A,1,,,1
2370,i cannot argue with your opinions as to what you want to believe,i fail to see how id can help us here,0,Attack,A,0,,,0
3665,not london for sure,why not london has it all culture fun exhibitions parks what more do you want,0,Attack,A,1,,,1
2253,"Marketing UKIP as ""the people's army"" is a bitter irony.","Of course it is racist, the language, the rhetoric, the membership, who doubts it?",2,No Relation,A,0,,,1
3008,have you been to the icr facility to watch their presentationicr teaches hilarious nonsense,are they any less a scientist because they use   science   and their   education   to prove that evolution is falsethey are not scientists because their evidence is false,1,Support,A,1,,,0
3576,you are right unless some people find their backbones and since it does not look like that is going to happen i guess the rest of us better grow an extra one,got your back,1,Support,A,0,,,1
1609,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.","The charge put by its deputy leader David Campbell Bannerman when he defected to the Conservatives in the wake of the May elections was that UKIP remained, at heart, a single issue pressure group.",1,Support,A,1,,,0
1161,Plenty of survey's have shown UKIP to be the most hated of the main parties.,"Mr Farage, whose party wants the UK to pull out of the EU, said the budget proposal illustrated how out of touch those running the organisation were.",2,No Relation,A,0,,,1
3414, nope just the opposite, its not falling apart its evolving as new data arrives,1,Support,A,1,,,0
446,It's a protest vote because (most) people know that UKIP will never net in power.,The UKIP initiative is being announced ahead of the start of its annual party conference on Friday.,2,No Relation,A,0,,,1
2685,casey writesid doesnt try to address theological questions about the identity nature or origin of the designer,caseyeven the widelytouted theistic evolutionary biologist kenneth miller has claimed in five editions of his popular high school biology textbooks that the implication of evolution is that it works without either plan or purpose and is random and undirected,1,Support,A,0,,,1
2949,its not that cut and dried,its not that cut and dried,0,Attack,A,0,,,0
3239,god was created by people who needed faith in something,nothing appeared its very simple,1,Support,A,1,,,0
2678,while it is true that   science   and   religion   have little to do with one another that has never stopped teachers from pointing out that science refutes religion,how are science teachers pointing out that science refutes   religion    it is true that science does refute certain religious teachings but that is incidental to the science itself,0,Attack,A,1,,,1
1277,"The UKIP mainstay vote is in normal working people because they never voted for 4 million immigrants, they never voted for Multiculturalism.","My first impression of Nigel is an unorthodox, happy, cheerful guy - outspoken and humorous, says Spencer, speaking to Radio 4's Profile.",2,No Relation,A,0,,,1
